E	RxInfer	  apply_init!	44
E	RxInfer	  __infer_create_factor_graph_model	35
E	RxInfer	  getvarref	29
E	RxInfer	  save_init!	28
E	RxInfer	  LimitStackSubscription	27
E	RxInfer	  isdeclarednode	21
E	RxInfer	  ConditionedModelGenerator	20
E	RxInfer	  apply_alias_transformation	20
E	RxInfer	  #599#val	20
E	RxInfer	  getconditioned_on	20
E	RxInfer	  condition_on	20
E	RxInfer	  #597#val	20
F	ssm1	first-infer-s	11.449750625	compile-s	11.317459506
F	ssm2	first-infer-s	8.313961666	compile-s	8.105972784
F	iid	first-infer-s	3.603794792	compile-s	3.541207957
F	nl	first-infer-s	6.659001667	compile-s	6.566789416
F	hmm	first-infer-s	9.285275375	compile-s	9.180297336
F	ReactiveMP	specialisations	4396
F	ReactiveMP	  MessageMapping	141
F	ReactiveMP	  as_message	129
F	ReactiveMP	  #157#val	129
F	ReactiveMP	  rule_marginals	108
F	ReactiveMP	  #211#val	108
F	ReactiveMP	  rule_annotations	88
F	ReactiveMP	  #213#val	88
F	ReactiveMP	  connect!	84
F	ReactiveMP	  #124#val	83
F	ReactiveMP	  scratch_for!	83
F	ReactiveMP	  __check_all	77
F	ReactiveMP	  #210#val	72
F	ReactiveMP	  rule_messages	72
F	ReactiveMP	  #212#val	66
F	ReactiveMP	  rule_arguments	66
F	Rocket	specialisations	19581
F	Rocket	  #407#val	1153
F	Rocket	  on_subscribe!	1153
F	Rocket	  subscribe!	998
F	Rocket	  #358#val	998
F	Rocket	  call_source_proxy!	614
F	Rocket	  as_proxy_observable	611
F	Rocket	  on_next!	575
F	Rocket	  #319#val	575
F	Rocket	  #357#val	561
F	Rocket	  as_subscribable	561
F	Rocket	  next!	478
F	Rocket	  #316#val	478
F	Rocket	  on_call!	470
F	Rocket	  #439#val	470
F	Rocket	  call_actor_proxy!	410
F	RxInfer	specialisations	1265
F	RxInfer	  limitstack	65
F	RxInfer	  #578#val	52
F	RxInfer	  apply_diagnostic_check	52
F	RxInfer	  apply_init!	44
F	RxInfer	  __infer_create_factor_graph_model	35
F	RxInfer	  getvarref	29
F	RxInfer	  save_init!	28
F	RxInfer	  LimitStackSubscription	27
F	RxInfer	  isdeclarednode	21
F	RxInfer	  ConditionedModelGenerator	20
F	RxInfer	  apply_alias_transformation	20
F	RxInfer	  #599#val	20
F	RxInfer	  getconditioned_on	20
F	RxInfer	  condition_on	20
F	RxInfer	  #597#val	20
F	ssm1	first-infer-s	11.720865625	compile-s	11.545572172
F	ssm2	first-infer-s	8.387576416	compile-s	8.121134388
F	iid	first-infer-s	3.565945875	compile-s	3.504000329
F	nl	first-infer-s	6.507839167	compile-s	6.417948548
F	hmm	first-infer-s	9.255583542	compile-s	9.10348617
F	ReactiveMP	specialisations	4396
F	ReactiveMP	  MessageMapping	141
F	ReactiveMP	  as_message	129
F	ReactiveMP	  #157#val	129
F	ReactiveMP	  rule_marginals	108
F	ReactiveMP	  #211#val	108
F	ReactiveMP	  rule_annotations	88
F	ReactiveMP	  #213#val	88
F	ReactiveMP	  connect!	84
F	ReactiveMP	  #124#val	83
F	ReactiveMP	  scratch_for!	83
F	ReactiveMP	  __check_all	77
F	ReactiveMP	  #210#val	72
F	ReactiveMP	  rule_messages	72
F	ReactiveMP	  #212#val	66
F	ReactiveMP	  rule_arguments	66
F	Rocket	specialisations	19581
F	Rocket	  #407#val	1153
F	Rocket	  on_subscribe!	1153
F	Rocket	  subscribe!	998
F	Rocket	  #358#val	998
F	Rocket	  call_source_proxy!	614
F	Rocket	  as_proxy_observable	611
F	Rocket	  on_next!	575
F	Rocket	  #319#val	575
F	Rocket	  #357#val	561
F	Rocket	  as_subscribable	561
F	Rocket	  next!	478
F	Rocket	  #316#val	478
F	Rocket	  on_call!	470
F	Rocket	  #439#val	470
F	Rocket	  call_actor_proxy!	410
F	RxInfer	specialisations	1265
F	RxInfer	  limitstack	65
F	RxInfer	  #578#val	52
F	RxInfer	  apply_diagnostic_check	52
F	RxInfer	  apply_init!	44
F	RxInfer	  __infer_create_factor_graph_model	35
F	RxInfer	  getvarref	29
F	RxInfer	  save_init!	28
F	RxInfer	  LimitStackSubscription	27
F	RxInfer	  isdeclarednode	21
F	RxInfer	  ConditionedModelGenerator	20
F	RxInfer	  apply_alias_transformation	20
F	RxInfer	  #599#val	20
F	RxInfer	  getconditioned_on	20
F	RxInfer	  condition_on	20
F	RxInfer	  #597#val	20
E	ssm1	first-infer-s	11.78771575	compile-s	11.645384669
E	ssm2	first-infer-s	8.416273666	compile-s	8.069642522
E	iid	first-infer-s	3.497838417	compile-s	3.418094838
E	nl	first-infer-s	6.628242334	compile-s	6.528592047
E	hmm	first-infer-s	9.022430166	compile-s	8.920560379
E	ReactiveMP	specialisations	3749
E	ReactiveMP	  MessageMapping	141
E	ReactiveMP	  kernel_marginals	135
E	ReactiveMP	  as_message	116
E	ReactiveMP	  #157#val	116
E	ReactiveMP	  #210#val	104
E	ReactiveMP	  rule_marginals	104
E	ReactiveMP	  kernel_arguments	87
E	ReactiveMP	  #124#val	83
E	ReactiveMP	  scratch_for!	83
E	ReactiveMP	  connect!	75
E	ReactiveMP	  kernel_annotations	71
E	ReactiveMP	  with_statics	57
E	ReactiveMP	  #281#val	57
E	ReactiveMP	  set_stream_of_outbound_messages!	53
E	ReactiveMP	  #253#val	53
E	Rocket	specialisations	18123
E	Rocket	  #407#val	1145
