E	run2	ssm1	ttfx	11.454301625	11.454301625	0
E	run2	ssm1	infer(I=1)	0.11102225	0.114956833	81728448
C	run2	ssm1	load	4.94218111038208	4.94218111038208	0
C	run2	ssm1	ttfx	11.658104625	11.658104625	0
C	run2	ssm1	infer(I=1)	0.118152541	0.128376375	83920912
A	run2	ssm1	load	4.986560106277466	4.986560106277466	0
A	run2	ssm1	ttfx	11.205500875	11.205500875	0
A	run2	ssm1	infer(I=1)	0.112749583	0.116083917	81456624
F	run2	ssm2	load	4.778591871261597	4.778591871261597	0
F	run2	ssm2	ttfx	14.893168583	14.893168583	0
F	run2	ssm2	infer(I=1)	0.18510575	0.19324825	133996448
E	run2	ssm2	load	5.023008108139038	5.023008108139038	0
E	run2	ssm2	ttfx	14.863157	14.863157	0
E	run2	ssm2	infer(I=1)	0.185917208	0.197892333	136013248
C	run2	ssm2	load	4.977054119110107	4.977054119110107	0
C	run2	ssm2	ttfx	15.056709	15.056709	0
C	run2	ssm2	infer(I=1)	0.19676375	0.207434542	139726368
A	run2	ssm2	load	4.987668037414551	4.987668037414551	0
A	run2	ssm2	ttfx	15.2684055	15.2684055	0
A	run2	ssm2	infer(I=1)	0.192726709	0.202485584	136429440
F	run2	iid	load	4.937435865402222	4.937435865402222	0
F	run2	iid	ttfx	8.976942	8.976942	0
F	run2	iid	infer(I=10)	0.049601167	0.050368709	51498064
F	run2	iid	infer(I=20)	0.059133542	0.060743	70561616
F	run2	iid	per-iteration	0.0009532374999999995	0.0010374291000000001	1.9063552e6
E	run2	iid	load	4.459201097488403	4.459201097488403	0
E	run2	iid	ttfx	9.373108084	9.373108084	0
E	run2	iid	infer(I=10)	0.056395708	0.056814291	60499552
E	run2	iid	infer(I=20)	0.074711916	0.076213166	88693024
E	run2	iid	per-iteration	0.0018316208	0.0019398874999999997	2.8193472e6
C	run2	iid	load	4.974555015563965	4.974555015563965	0
C	run2	iid	ttfx	9.278534792	9.278534792	0
C	run2	iid	infer(I=10)	0.062807583	0.063106334	65624224
C	run2	iid	infer(I=20)	0.086960209	0.08769275	98941856
C	run2	iid	per-iteration	0.0024152626	0.0024586416	3.3317632e6
A	run2	iid	load	4.718603849411011	4.718603849411011	0
A	run2	iid	ttfx	9.098640583	9.098640583	0
A	run2	iid	infer(I=10)	0.064925875	0.065618083	59827408
A	run2	iid	infer(I=20)	0.093140708	0.093941208	87219600
A	run2	iid	per-iteration	0.002821483300000001	0.0028323125000000006	2.7392192e6
F	run2	nl	load	4.736520051956177	4.736520051956177	0
F	run2	nl	ttfx	14.846841792	14.846841792	0
F	run2	nl	infer(I=5)	0.069333709	0.070213458	52868480
F	run2	nl	infer(I=10)	0.085738875	0.087879125	68259152
F	run2	nl	per-iteration	0.0032810332000000027	0.003533133399999999	3.0781344e6
E	run2	nl	load	4.979527950286865	4.979527950286865	0
E	run2	nl	ttfx	14.663261958	14.663261958	0
E	run2	nl	infer(I=5)	0.077474084	0.080930584	56124512
E	run2	nl	infer(I=10)	0.102241125	0.106371542	74732304
E	run2	nl	per-iteration	0.0049534082	0.0050881916	3.7215584e6
C	run2	nl	load	4.949976921081543	4.949976921081543	0
C	run2	nl	ttfx	15.403631333	15.403631333	0
C	run2	nl	infer(I=5)	0.093517042	0.098335625	62149552
C	run2	nl	infer(I=10)	0.130365209	0.135930083	86582944
C	run2	nl	per-iteration	0.007369633400000003	0.007518891600000003	4.8866784e6
A	run2	nl	load	5.102480888366699	5.102480888366699	0
A	run2	nl	ttfx	15.101025083	15.101025083	0
A	run2	nl	infer(I=5)	0.083967458	0.086303792	56792416
A	run2	nl	infer(I=10)	0.109739917	0.115819625	75975888
A	run2	nl	per-iteration	0.005154491800000003	0.005903166599999998	3.8366944e6
F	run2	hmm	load	5.049997091293335	5.049997091293335	0
F	run2	hmm	ttfx	16.172223083	16.172223083	0
F	run2	hmm	infer(I=10)	0.070312542	0.0742835	69213328
F	run2	hmm	infer(I=20)	0.108326291	0.109052292	110640576
F	run2	hmm	per-iteration	0.0038013749	0.003476879199999999	4.1427248e6
E	run2	hmm	load	5.03704309463501	5.03704309463501	0
E	run2	hmm	ttfx	15.46473125	15.46473125	0
E	run2	hmm	infer(I=10)	0.078068917	0.080012375	74348976
E	run2	hmm	infer(I=20)	0.116885042	0.120819292	121210304
E	run2	hmm	per-iteration	0.0038816124999999993	0.0040806917	4.6861328e6
C	run2	hmm	load	5.033340930938721	5.033340930938721	0
C	run2	hmm	ttfx	15.42103825	15.42103825	0
C	run2	hmm	infer(I=10)	0.098211166	0.102465166	82500352
C	run2	hmm	infer(I=20)	0.154429083	0.1590815	137424032
C	run2	hmm	per-iteration	0.005621791699999999	0.005661633399999999	5.492368e6
A	run2	hmm	load	5.070808172225952	5.070808172225952	0
A	run2	hmm	ttfx	15.682297959	15.682297959	0
A	run2	hmm	infer(I=10)	0.092776166	0.093086292	75092752
A	run2	hmm	infer(I=20)	0.140903417	0.145348375	122485280
A	run2	hmm	per-iteration	0.004812725100000001	0.0052262083	4.7392528e6
C	run3	ssm1	load	4.934798955917358	4.934798955917358	0
C	run3	ssm1	ttfx	11.451602208	11.451602208	0
C	run3	ssm1	infer(I=1)	0.116623916	0.121314583	83920912
F	run3	ssm1	load	5.028762102127075	5.028762102127075	0
F	run3	ssm1	ttfx	11.189282458	11.189282458	0
F	run3	ssm1	infer(I=1)	0.111910709	0.116659083	80031904
A	run3	ssm1	load	4.969149112701416	4.969149112701416	0
A	run3	ssm1	ttfx	11.369348458	11.369348458	0
A	run3	ssm1	infer(I=1)	0.11532475	0.118206542	81456624
E	run3	ssm1	load	4.985208034515381	4.985208034515381	0
E	run3	ssm1	ttfx	11.424893666	11.424893666	0
E	run3	ssm1	infer(I=1)	0.11154975	0.116979042	81728448
C	run3	ssm2	load	5.04670786857605	5.04670786857605	0
