C	run1	barrier/kernel(tuple, ann), Any-typed args	24.3	26.1	1	32
C	run1	barrier/kernel(tuple, ann), known types	3.4	3.7	0	0
C	run1	barrier/kernel(a, b), Any-typed args	23.8	25.4	1	32
C	run1	unpack/map(getdata, 2 messages)	28.7	30.6	1	32
C	run1	graph/iid n=1000 10 it	1.4408875e7	1.5184958e7	-1	19530864
C	run1	graph/chain n=300 10 it	3.5150666e7	3.626975e7	-1	25378704
D	run1	map/direct  NMV->out m[μ]::NMV m[v]::PM (BP)	513.0	539.9	13	832
D	run1	map/barrier NMV->out m[μ]::NMV m[v]::PM (BP)	526.0	552.5	14	864
D	run1	resolve/barrier NMV->out m[μ]::NMV m[v]::PM (BP)	26.8	28.3	2	144
D	run1	deferred/barrier NMV->out m[μ]::NMV m[v]::PM (BP)	538.8	572.0	14	864
D	run1	map/direct  NMP->μ q[out]::PM q[τ]::Gamma (VMP)	632.7	660.0	11	512
D	run1	map/barrier NMP->μ q[out]::PM q[τ]::Gamma (VMP)	648.1	677.7	12	544
D	run1	resolve/barrier NMP->μ q[out]::PM q[τ]::Gamma (VMP)	26.8	28.5	2	144
D	run1	deferred/barrier NMP->μ q[out]::PM q[τ]::Gamma (VMP)	665.9	701.3	12	544
D	run1	map/direct  MvNMC->out m[μ]::MvNMC(3) m[Σ]::PM (BP)	534.4	563.9	15	976
D	run1	map/barrier MvNMC->out m[μ]::MvNMC(3) m[Σ]::PM (BP)	557.8	587.8	16	1008
D	run1	resolve/barrier MvNMC->out m[μ]::MvNMC(3) m[Σ]::PM (BP)	26.3	28.4	2	144
D	run1	deferred/barrier MvNMC->out m[μ]::MvNMC(3) m[Σ]::PM (BP)	570.2	601.9	16	1008
D	run1	map/direct  Bernoulli->out m[p]::Beta	674.6	705.9	15	928
D	run1	map/barrier Bernoulli->out m[p]::Beta	691.0	729.5	16	960
D	run1	resolve/barrier Bernoulli->out m[p]::Beta	26.6	28.4	2	144
D	run1	deferred/barrier Bernoulli->out m[p]::Beta	703.2	736.0	16	960
D	run1	map/direct  Categorical->p q[out]::Categorical	776.6	815.9	18	1056
D	run1	map/barrier Categorical->p q[out]::Categorical	804.3	846.4	19	1088
D	run1	resolve/barrier Categorical->p q[out]::Categorical	26.6	28.5	2	144
D	run1	deferred/barrier Categorical->p q[out]::Categorical	811.8	848.7	19	1088
D	run1	joint-marginal/barrier NMV (out,μ)	149.8	163.8	11	544
D	run1	product/NMV x3	490.8	514.4	9	272
D	run1	product/deferred NMV x3	548.6	565.1	9	272
D	run1	product/NMV x10	685.0	715.4	30	832
D	run1	product/deferred NMV x10	861.1	894.0	30	832
D	run1	product/MvNMC(3) x3	1304.1	1400.0	31	1536
D	run1	marginal-at-variable/NMV x3	536.3	559.4	10	320
D	run1	stream/marginal combineLatest x3 round	107.3	112.5	0	0
D	run1	stream/message combineLatest x3 round	116.7	123.2	0	0
D	run1	event/AfterMessageRuleCallEvent, result::Any	268.7	280.9	3	128
D	run1	barrier/kernel(tuple, ann), Any-typed args	24.5	26.0	1	32
D	run1	barrier/kernel(tuple, ann), known types	3.5	3.7	0	0
D	run1	barrier/kernel(a, b), Any-typed args	24.6	25.5	1	32
D	run1	unpack/map(getdata, 2 messages)	2.0	2.1	0	0
D	run1	graph/iid n=1000 10 it	9.458917e6	9.805541e6	-1	10884416
D	run1	graph/chain n=300 10 it	1.9702084e7	2.0406625e7	-1	17662496
E	run1	map/direct  NMV->out m[μ]::NMV m[v]::PM (BP)	211.8	227.7	15	880
E	run1	map/barrier NMV->out m[μ]::NMV m[v]::PM (BP)	257.1	274.6	16	912
E	run1	resolve/barrier NMV->out m[μ]::NMV m[v]::PM (BP)	135.2	140.0	2	48
E	run1	deferred/barrier NMV->out m[μ]::NMV m[v]::PM (BP)	245.3	268.5	16	912
E	run1	map/direct  NMP->μ q[out]::PM q[τ]::Gamma (VMP)	154.0	164.7	11	432
E	run1	map/barrier NMP->μ q[out]::PM q[τ]::Gamma (VMP)	203.6	214.7	12	464
E	run1	resolve/barrier NMP->μ q[out]::PM q[τ]::Gamma (VMP)	133.9	141.8	2	48
E	run1	deferred/barrier NMP->μ q[out]::PM q[τ]::Gamma (VMP)	197.5	210.9	12	464
E	run1	map/direct  MvNMC->out m[μ]::MvNMC(3) m[Σ]::PM (BP)	253.0	269.1	17	1024
E	run1	map/barrier MvNMC->out m[μ]::MvNMC(3) m[Σ]::PM (BP)	284.2	305.6	18	1056
E	run1	resolve/barrier MvNMC->out m[μ]::MvNMC(3) m[Σ]::PM (BP)	184.4	193.5	2	48
