B	run3	ssm1	ttfx	11.144990666	11.144990666	0
B	run3	ssm1	infer(I=1)	0.125059625	0.130512166	86033152
A	run3	ssm2	load	4.633741855621338	4.633741855621338	0
A	run3	ssm2	ttfx	15.031185583	15.031185583	0
A	run3	ssm2	infer(I=1)	0.189538583	0.200055583	136429440
B	run3	ssm2	load	4.7271199226379395	4.7271199226379395	0
B	run3	ssm2	ttfx	14.583856291	14.583856291	0
B	run3	ssm2	infer(I=1)	0.214829958	0.229448958	143694912
A	run3	iid	load	4.886759996414185	4.886759996414185	0
A	run3	iid	ttfx	9.138622291	9.138622291	0
A	run3	iid	infer(I=10)	0.065517041	0.066337541	59827408
A	run3	iid	infer(I=20)	0.094162542	0.095200167	87219600
A	run3	iid	per-iteration	0.0028645501000000005	0.0028862626000000003	2.7392192e6
B	run3	iid	load	4.643050193786621	4.643050193786621	0
B	run3	iid	ttfx	9.12728	9.12728	0
B	run3	iid	infer(I=10)	0.099032041	0.100005166	73626304
B	run3	iid	infer(I=20)	0.161822833	0.170375708	114945536
B	run3	iid	per-iteration	0.0062790792	0.007037054199999998	4.1319232e6
A	run3	nl	load	4.596498966217041	4.596498966217041	0
A	run3	nl	ttfx	14.833223084	14.833223084	0
A	run3	nl	infer(I=5)	0.081601958	0.084113125	56792416
A	run3	nl	infer(I=10)	0.113130334	0.114457875	75975888
A	run3	nl	per-iteration	0.006305675199999999	0.006068950000000001	3.8366944e6
B	run3	nl	load	4.851572036743164	4.851572036743164	0
B	run3	nl	ttfx	14.72813275	14.72813275	0
B	run3	nl	infer(I=5)	0.13740625	0.1398195	67903392
B	run3	nl	infer(I=10)	0.21818925	0.220662458	97805824
B	run3	nl	per-iteration	0.0161566	0.016168591599999997	5.9804864e6
A	run3	hmm	load	4.761544942855835	4.761544942855835	0
A	run3	hmm	ttfx	15.49411675	15.49411675	0
A	run3	hmm	infer(I=10)	0.086517917	0.089837	75092752
A	run3	hmm	infer(I=20)	0.140350375	0.142093625	122485280
A	run3	hmm	per-iteration	0.0053832458	0.0052256625000000004	4.7392528e6
B	run3	hmm	load	4.8621180057525635	4.8621180057525635	0
B	run3	hmm	ttfx	15.491100958	15.491100958	0
B	run3	hmm	infer(I=10)	0.136278208	0.141709542	95807504
B	run3	hmm	infer(I=20)	0.239086	0.246236792	164124464
B	run3	hmm	per-iteration	0.010280779199999998	0.010452725000000001	6.831696e6
